Time	AcqTime	AMB_Humidity	AMB_Pressure	AMB_Temperature	GPS_Altitude	GPS_GroundSpeed	GPS_Latitude	GPS_Longitude	GPS_ModeIndicator	GPS_Quality	GPS_Satellites	GPS_Separation	GPS_TrueCourse	GPS_UTCTime	OBD_Absolute_load_value_(PID_67)	OBD_Accelerator_Pedal_Position_D_(PID_73)	OBD_Calculated_engine_load_value_(PID_4)	OBD_Engine_Coolant_Temperature_(PID_5)	OBD_Vehicle_Speed_(PID_13)	OBD_Engine_RPM_(PID_12)
1814500	2516,495	30,6469	956,714	7,3175	502,7	53,9	47,0908	15,5061	0	2	8	43,7	90,9	115037	31,0105	31,3766	20,0185	86	54	1893,5186
1815000	2516,995	30,623	956,9534	7,3174	502,5	54,6998	47,0907	15,5063	0	2	8	43,7	93,4994	115037,9998	29,4154	31,368	18,8259	86	54	1899,9984
1815500	2517,495	30,623	957,1935	7,3174	502,5	54,7	47,0907	15,5063	0	2	8	43,7	93,5	115038	16,8677	14,5118	10,5914	86	54	1884,5038
1816000	2517,995	30,623	956,7136	7,3462	502,0001	54,3001	47,0907	15,5065	0	2	8	43,7	96,6992	115038,9998	15,6883	15,6837	10,1973	86	53,0002	1870,0035
1816500	2518,495	30,623	956,9534	7,3462	502	54,3	47,0907	15,5065	0	2	8	43,7	96,7	115039	15,688	22,7401	10,1972	86	53	1843,5065
1817000	2518,995	30,623	956,9535	7,2887	501,6001	54,9998	47,0907	15,5067	0	2	8	43,7	97,0999	115039,9998	21,5696	28,6219	15,2946	86	52,0002	1841,5005
1817500	2519,495	30,599	956,7135	7,3174	501,6	55	47,0907	15,5067	0	2	8	43,7	97,1	115040	33,3341	32,5433	21,9616	86	52	1836,0013
1818000	2519,995	30,671	956,9534	7,3462	501,7	52,8005	47,0907	15,5069	0	2	8	43,7	99,0995	115040,9998	36,8659	32,5443	23,5316	86	52	1826,0024
1818500	2520,495	30,695	956,9535	7,3175	501,7	52,8	47,0907	15,5069	0	2	8	43,7	99,1	115041	40,7878	33,7203	25,4925	86	52	1835,4977
1819000	2520,995	30,671	956,9535	7,3174	501,8	53,8997	47,0907	15,5071	0	2	8	43,7	100,1997	115041,9998	41,573	34,1126	26,6693	86	52	1844,9977
1819500	2521,495	30,6471	956,9535	7,3174	501,8	53,9	47,0907	15,5071	0	2	8	43,7	100,2	115042	40,7905	34,1127	25,8869	86	52,9978	1861,9627
1820000	2521,995	30,647	956,7135	7,3174	500,7003	53,0002	47,0906	15,5073	0	2	8	43,7	105,7986	115042,9998	41,1809	34,5047	26,2773	85,0002	53	1861,0002
1820500	2522,495	30,671	957,1925	7,3174	500,698	53	47,0906	15,5073	0	2	8,0022	43,7	105,8	115043,0022	43,154	34,5091	27,8548	85	53	1859,5142
1821000	2522,995	30,671	956,7136	7,3174	499,8002	53	47,0906	15,5075	0	2	8,9998	43,7	105,8	115043,9998	48,6315	36,4648	31,7672	85	53	1865,9984
1821500	2523,495	30,671	956,9534	7,2887	499,8	53,2999	47,0906	15,5075	0	2	9	43,7	108,9992	115044	42,3591	34,5053	32,1603	85	53	1863,5006
1822000	2523,995	30,671	956,9535	7,3174	500,3998	53,3	47,0906	15,5077	0	2	8,0002	43,7	109	115044,9998	34,1234	32,9368	21,5736	85	53	1865,9994
1822500	2524,495	30,791	956,7135	7,2887	500,4	52,7001	47,0906	15,5077	0	2	8	43,7	113,3989	115045	31,7688	31,7604	20,3947	85	53	1857,5021
1823000	2524,995	30,791	956,7135	7,2886	501,2998	52,7	47,0905	15,5078	0	2	8	43,7	113,4	115045,9998	31,7682	32,1521	20,3944	85	52,0002	1847,5024
1823500	2525,495	30,791	956,7135	7,3174	501,3	53,5998	47,0905	15,5078	0	2	8	43,7	114,8996	115046	36,0813	32,9362	23,9233	85	52	1829,5044
1824000	2525,995	30,791	956,9535	7,3174	502,6	53,5978	47,0904	15,508	0	2	9	43,7	114,8945	115047	41,9912	34,1179	27,4695	85	52	1829,489
1824500	2526,495	30,791	956,9535	7,2887	502,6	52,6002	47,0904	15,508	0	2	9	43,7	112,4006	115047	53,7285	36,4647	34,5119	85	52	1824,5012
1825000	2526,995	30,791	956,474	7,2886	502,9	52,5989	47,0904	15,5082	0	2	9	43,7	112,3866	115048	56,4751	37,6425	36,0815	85	51,9978	1812,4857
1825500	2527,495	30,791	956,7135	7,2886	502,9015	52,1	47,0904	15,5082	0	2	8,9956	43,7	106,3	115048,0022	55,7019	38,0346	35,6945	85	51	1806,0033
1826000	2527,995	30,791	956,713	7,2886	503,6	52,1	47,0904	15,5084	0	2	7	43,7	106,284	115049	60,0118	38,4275	37,6564	85	51	1807,4934
1826500	2528,495	30,791	956,474	7,2886	503,6007	52,1	47,0904	15,5084	0	2	7	43,7	98,9873	115049,0022	62,3572	39,2091	40,0027	85	51	1804,4901
1827000	2528,995	30,767	956,7134	7,2886	503,8999	52,1	47,0904	15,5086	0	2	7	43,7	93,2014	115049,9998	61,1835	38,818	39,2202	85	51	1800,0011
1827500	2529,495	30,983	956,7135	7,2886	503,9	52,1	47,0904	15,5086	0	2	7	43,7	93,2	115050	61,1832	38,8179	39,22	85	51	1787,0032
1828000	2529,995	31,007	956,7135	7,2599	504,5998	51,3002	47,0904	15,5088	0	2	7	43,7	87,2015	115050,9998	45,499	34,8979	28,6332	85	51	1772,0037
1828500	2530,495	30,983	956,4736	7,2886	504,6	51,3	47,0904	15,5088	0	2	7	43,7	87,2	115051	44,3189	34,5049	28,6306	85	50,0002	1767,0012
1829000	2530,995	30,983	956,2335	7,2599	505,2998	50,7001	47,0904	15,509	0	2	8,9995	43,7	81,7013	115051,9998	44,3186	34,5048	28,6306	85	50	1750,0042
1829500	2531,495	30,983	956,4734	7,2598	505,3	50,7	47,0904	15,509	0	2	9	43,7	81,7	115052	45,1028	34,5048	29,0227	85	50	1735,0037
1830000	2531,995	30,983	956,4735	7,2886	506,0998	50,0002	47,0904	15,5091	0	2	9	43,7	73,702	115052,9998	41,182	33,7208	26,6702	85	49,0002	1735,4999
1830500	2532,495	30,983	956,2335	7,2886	506,1	50	47,0904	15,5091	0	2	9	43,7	73,7	115053	40,7889	34,1126	26,6696	85	49	1752,4958
1831000	2532,995	31,007	956,4734	7,2599	506,5999	50	47,0904	15,5093	0	2	8,0002	43,7	66,2018	115053,9998	41,9651	34,1127	27,0617	85	49,9998	1758,9984
1831500	2533,495	30,959	956,4735	7,2886	506,6	50	47,0904	15,5093	0	2	8	43,7	66,2	115054	44,7101	35,2887	29,4144	85	50	1759,4999
1832000	2533,995	31,1745	956,4735	7,2886	506,6998	49,8004	47,0905	15,5095	0	2	8	43,7	59,2154	115054,9978	56,8423	37,6364	36,8505	85	50	1765,4868
1832500	2534,495	31,175	956,4735	7,2599	506,7	49,8	47,0905	15,5095	0	2	8	43,7	59,2	115055	65,1032	39,6016	41,1799	85	50	1782,4958
1833000	2534,995	31,175	956,2335	7,2598	506,8	50,5998	47,0906	15,5096	0	2	8,9998	43,7	55,201	115055,9998	63,9289	39,6021	41,181	85	50,9998	1792,9974
1833500	2535,495	31,175	956,2335	7,2885	506,8	50,6	47,0906	15,5096	0	2	9	43,7	55,2	115056	62,3663	39,6021	40,3998	85	51	1801,9628
1834000	2535,995	31,175	956,4734	7,2599	507	51,4998	47,0906	15,5098	0	2	9	43,7	55,4999	115056,9998	61,5756	39,2101	40,0045	85	51,9998	1818,9958
1834500	2536,495	31,175	956,4735	7,2598	507	51,5	47,0906	15,5098	0	2	9	43,7	55,5	115057	60,7942	39,21	38,4421	85	52	1828,4607
1835000	2536,995	31,175	956,4735	7,2886	507	50,7002	47,0907	15,5099	0	2	9	43,7	66,3973	115057,9998	59,6147	38,818	37,6514	85	52	1828,9999
1835500	2537,495	31,151	955,9936	7,2599	507	50,7	47,0907	15,5099	0	2	9	43,7	66,4	115058	57,2618	38,0339	36,867	85	52	1833,9988
1836000	2537,995	31,1749	956,4715	7,2885	507,1992	52,6917	47,0908	15,5101	0	2	9	43,7	61,2215	115058,9959	57,6518	38,0337	37,2574	85	52,9959	1841,9669
1836500	2538,495	31,247	955,9936	7,2311	507,2	52,7	47,0908	15,5101	0	2	9	43,7	61,2	115059	56,4771	37,6417	36,0827	85	53	1853,9971
1837000	2538,995	31,247	955,9935	7,231	507,5999	52,1001	47,0908	15,5103	0	2	9	43,7	67,7984	115099,99	44,7137	35,2896	28,6324	85	53	1863,4977
1837500	2539,495	31,223	955,9935	7,2598	507,6	52,1	47,0908	15,5103	0	2	9	43,7	67,8	115100	43,1424	35,289	27,4543	85	53	1880,4958
1838000	2539,995	31,247	956,4724	7,2598	507,6998	52,1	47,0909	15,5105	0	2	9	43,7	67,8	115100,9978	41,968	34,8978	26,6713	85	53,9978	1885,489
1838500	2540,495	31,2231	956,4735	7,2598	507,7	53,793	47,0909	15,5105	0	2	9	43,7	73,9743	115101	42,356	34,8969	27,0602	85	54	1886,9938
1839000	2540,995	31,223	956,2335	7,2598	507,7	53,8	47,0909	15,5107	0	2	9	43,7	74	115101,9998	41,9655	34,8969	26,6697	85	54	1899,4969
1839500	2541,495	31,247	955,9935	7,231	507,7	53,4001	47,0909	15,5107	0	2	9	43,7	76,7993	115102	41,5733	34,5049	26,2775	85	54	1904,4988
1840000	2541,995	31,247	956,4715	7,2597	507,7	54,3959	47,0909	15,5108	0	2	9	43,7	77,2979	115102,9959	41,9638	34,8953	26,668	85	54	1902,5083
1840500	2542,495	31,199	955,9936	7,2598	507,7	54,4	47,0909	15,5108	0	2	9	43,7	77,3	115103	41,5733	34,8969	26,2775	85	54	1905,9991
1841000	2542,995	31,223	956,2334	7,2598	507,7	54,4	47,091	15,511	0	2	9	43,7	77,3	115103,9998	41,5732	34,8969	26,6695	85	54	1910,4989
1841500	2543,495	31,343	956,2335	7,231	507,7	54,5	47,091	15,511	0	2	9	43,7	76,7001	115104	41,5732	34,5049	26,2775	85	54	1906,501
1842000	2543,995	31,2952	955,9945	7,231	507,8992	54,5996	47,091	15,5112	0	2	9	43,7	75,4054	115104,9959	41,9638	34,8953	26,668	85	54	1904,5083
1842500	2544,495	31,319	955,9935	7,231	507,9	54,6	47,091	15,5112	0	2	9	43,7	75,4	115105	41,9654	34,8969	26,6696	85	54	1907,4993
1843000	2544,995	31,319	956,2334	7,231	508	54,6	47,091	15,5114	0	2	9	43,7	75,2	115105,9998	41,9654	34,8969	26,6696	85	54	1903,0011
1843500	2545,495	31,319	956,2335	7,231	508	54,6	47,091	15,5114	0	2	9	43,7	75,2	115106	49,4154	36,4649	31,3749	85	54	1908,9985
1844000	2545,995	31,319	955,9945	7,231	508,1992	54,6	47,0911	15,5116	0	2	9	43,7	74,4033	115106,9959	49,4172	36,8558	32,5477	85	54	1908,0041
1844500	2546,495	31,319	956,2334	7,231	508,2	54,6	47,0911	15,5116	0	2	9	43,7	74,4	115107	64,7092	40,7774	41,571	85	54	1912,4989
1845000	2546,995	31,343	955,9935	7,231	508,3999	54,7	47,0911	15,5118	0	2	9	43,7	72,5005	115107,9998	70,9867	41,9544	43,5337	85	54,9998	1938,4937
1845500	2547,495	31,319	955,9935	7,231	508,4	54,7	47,0911	15,5118	0	2	9	43,7	72,5	115108	83,1434	45,4827	52,5526	85	55,9998	1966,993
1846000	2547,995	31,4148	956,2329	7,231	508,5996	54,7998	47,0912	15,512	0	2	9	43,7	70,0055	115108,9978	81,1897	45,4836	51,3808	85	56,9978	2011,9013
1846500	2548,495	31,439	955,9935	7,2022	508,6	54,8	47,0912	15,512	0	2	9	43,7	70	115109	92,5564	51,3637	58,4361	85	57,9998	2045,4918
1847000	2548,995	31,415	956,2334	7,231	508,6	54,9	47,0912	15,5122	0	2	9	43,7	67,7006	115109,9998	105,4986	52,1491	66,672	85	59,9995	2080,4915
1847500	2549,495	31,415	956,2335	7,231	508,6	54,9	47,0912	15,5122	0	2	9	43,7	67,7	115110	109,8149	51,3653	68,6345	85	60,9998	2143,9845
1848000	2549,995	31,439	956,2335	7,2598	509,1999	55,2999	47,0913	15,5124	0	2	9	43,7	64,4008	115110,9998	110,9923	50,9731	69,4192	85	62,9995	2208,4843
1848500	2550,495	31,439	955,7536	7,231	509,2	55,3	47,0913	15,5124	0	2	9	43,7	64,4	115111	112,1689	50,581	69,8115	85	63,9998	2252,4893
1849000	2550,995	31,415	955,9934	7,231	509,3999	63,1981	47,0913	15,5126	0	2	9	43,7	64,5999	115111,9998	112,9534	49,7969	70,2037	85	65,9995	2315,4846
1849500	2551,495	31,415	955,9935	7,231	509,4	63,2	47,0913	15,5126	0	2	9	43,7	64,6	115112	113,3457	49,7967	70,5959	85	67,9995	2359,9891
1850000	2551,995	31,415	955,9935	7,231	509,5	63,2	47,0914	15,5128	0	2	9	43,7	64,6	115112,9998	114,5221	49,4047	70,596	85	68	2401,9897
1850500	2552,495	31,439	955,9935	7,231	509,5	66,2992	47,0914	15,5128	0	2	9	43,7	63,5003	115113	109,8172	46,6606	67,0671	85	69,9995	2461,9854
1851000	2552,995	31,5348	955,9935	7,2023	509,5998	69,1936	47,0915	15,513	0	2	9	43,7	63,3004	115113,9978	106,2939	46,2687	65,8922	85	70,9978	2500,9145
1851500	2553,495	31,5111	955,754	7,1735	509,6	69,2	47,0915	15,513	0	2	9	43,7	63,3	115114	110,5909	50,1802	68,2376	85	71,9978	2528,9385
1852000	2553,995	31,511	955,7535	7,2022	509,9991	71,5947	47,0916	15,5133	0	2	9	43,7	64,4974	115114,9978	115,2965	50,58	70,1995	85	72,9978	2559,9319
1852500	2554,495	31,511	955,9934	7,1734	510	71,6	47,0916	15,5133	0	2	9	43,7	64,5	115115	116,4831	47,4449	70,988	85	73,9998	2590,4925
1853000	2554,995	31,511	955,7535	7,2022	510,4999	72,9997	47,0917	15,5135	0	2	9	43,7	68,499	115115,9998	16,1047	14,5157	9,8199	85	74	2457,5325
1853500	2555,495	31,535	955,7535	7,1734	510,5	73	47,0917	15,5135	0	2	9	43,7	68,5	115116	16,8644	14,5077	11,7655	85	73,0002	2064,0961
1854000	2555,995	31,511	955,7529	7,2022	510,7	74,2	47,0917	15,5138	0	2	9	43,7	70,6	115117	18,0335	14,5275	11,7634	85	71,9978	1682,7526
1854500	2556,495	31,511	955,5135	7,1734	510,7	74,2	47,0917	15,5138	0	2	9	43,7	70,6	115117	14,5123	23,5238	10,5897	85	71,0002	1342,583
1855000	2556,995	31,5349	955,7525	7,1734	510,8992	72,2083	47,0918	15,514	0	2	9	43,7	70,9983	115117,9959	19,1983	27,8213	11,3706	85	70,0041	2053,0502
1855500	2557,495	31,487	955,5135	7,1734	510,9007	72,2	47,0918	15,514	0	2	9	43,7	71	115118,0022	34,136	34,1144	22,3657	85	69	2025,4604
1856000	2557,995	31,4871	955,514	7,1734	511,2	72,1958	47,0918	15,5143	0	2	9	43,7	70,9976	115119	40,7931	34,8995	27,0652	85	68,9978	2007,4825
1856500	2558,495	31,511	955,7534	7,1734	511,2	70,3005	47,0918	15,5143	0	2	9	43,7	69,9003	115119	42,7493	36,0729	28,6302	85	68,0002	1999,5019
1857000	2558,995	31,535	955,5135	7,1734	511,6	69,1	47,0919	15,5145	0	2	9	43,7	68,3	115120	42,7489	36,0732	28,2384	85	68	1986,4836
1857500	2559,495	31,535	955,5135	7,1734	511,6	69,1	47,0919	15,5145	0	2	9	43,7	68,3	115120	42,3577	36,0732	28,2384	85	68	1979,0018
1858000	2559,995	31,511	955,7534	7,2022	511,9999	68,5001	47,092	15,5147	0	2	9	43,7	68,2	115120,9998	50,1997	38,8172	34,9042	85	67,0002	1974,0012
1858500	2560,495	31,511	955,5135	7,1734	512	68,5	47,092	15,5147	0	2	9	43,7	68,2	115121	58,4358	40,3859	39,2189	85	67	1970,001
1859000	2560,995	31,511	955,7534	7,1734	512,3999	67,9001	47,092	15,515	0	2	9	43,7	68,6999	115121,9998	58,8299	39,9943	39,6121	85	67	1969,0002
1859500	2561,495	31,511	955,5135	7,2022	512,4	67,9	47,092	15,515	0	2	9	43,7	68,7	115122	54,1247	39,2102	36,8675	85	67	1967,0005
1860000	2561,995	31,415	955,7534	7,1734	512,8999	67,2002	47,0921	15,5152	0	2	9	43,7	68,8	115122,9998	59,6131	39,21	35,6905	85	67	1959,5018
1860500	2562,495	31,439	955,2736	7,1734	512,9	67,2	47,0921	15,5152	0	2	9	43,7	68,8	115123	67,4565	42,738	44,7086	85	67	1951,502
1861000	2562,995	31,415	955,5134	7,1446	513,3999	66,9001	47,0922	15,5154	0	2	9	43,7	68,9	115123,9998	68,6347	43,1309	45,8871	85	67	1953,4995
1861500	2563,495	31,391	955,5135	7,1158	513,4	66,9	47,0922	15,5154	0	2	9	43,7	68,9	115124	68,2429	43,131	45,4953	85	67	1947,5015
1862000	2563,995	31,415	955,5135	7,1734	514,0998	66,9	47,0922	15,5157	0	2	9	43,7	68,9	115124,9998	67,4586	42,739	45,1031	85	67	1935,0031
1862500	2564,495	31,439	955,2735	7,1446	514,1	67,2999	47,0922	15,5157	0	2	9	43,7	69,3999	115125	66,6742	42,7389	44,3188	85	66,0002	1924,5026
1863000	2564,995	31,391	955,0335	7,1734	514,9998	67,3	47,0923	15,5159	0	2	9	43,7	69,4	115125,9998	66,674	42,3469	44,3186	85	66	1917,0018
1863500	2565,495	31,391	955,2734	7,1734	515	66,8001	47,0923	15,5159	0	2	9	43,7	71,3995	115126	65,1056	41,9548	43,5344	85	66	1919,9993
1864000	2565,995	31,415	955,2734	7,1734	515,7998	66,8	47,0923	15,5161	0	2	8,0002	43,7	71,4	115126,9998	65,1052	41,9547	43,5342	85	66	1917,5006
1864500	2566,495	31,439	955,5134	7,1734	515,8	65,8002	47,0923	15,5161	0	2	8	43,7	74,2993	115127	64,7131	42,3467	43,5342	85	66	1920,4993
1865000	2566,995	31,391	955,2735	7,1734	516,8998	65,8	47,0924	15,5164	0	2	8,9998	43,7	74,3	115127,9998	69,0261	45,0908	47,4552	85	66	1936,996
1865500	2567,495	31,367	955,2734	7,1734	516,9	66,0999	47,0924	15,5164	0	2	9	43,7	76,1995	115128	78,0456	45,8755	52,1615	85	66,9998	1951,4965
1866000	2567,995	31,391	955,2734	7,1446	518,1997	66,1	47,0924	15,5166	0	2	9	43,7	76,2	115128,9998	80,4004	46,6597	53,3389	85	67	1964,4968
1866500	2568,495	31,391	955,0335	7,2022	518,2	66,8998	47,0924	15,5166	0	2	9	43,7	70,1015	115129	81,5773	47,4439	54,5155	85	67	1971,4983
1867000	2568,995	31,391	955,2734	7,1447	518,7998	67,2999	47,0925	15,5168	0	2	9	43,7	65,1012	115129,9998	83,9302	48,2281	56,0842	85	67,9998	1981,4976
1867500	2569,495	31,367	955,2734	7,1446	518,8	67,3	47,0925	15,5168	0	2	9	43,7	65,1	115130	83,5387	48,2283	55,6925	85	68	1996,4963
1868000	2569,995	31,391	955,0335	7,1446	519,2999	68,1998	47,0926	15,517	0	2	9	43,7	60,2012	115130,9998	83,1465	48,2283	55,3003	85	68	2001,4988
1868500	2570,495	31,391	955,0334	7,1446	519,3	68,2	47,0926	15,517	0	2	9	43,7	60,2	115131	82,7543	48,2283	54,9081	85	68,9998	1998,5007
1869000	2570,995	31,391	955,2734	7,1734	519,9998	67,8001	47,0926	15,5173	0	2	9	43,7	56,7009	115131,9998	82,7542	47,8363	54,908	85	68,0002	1995,0009
1869500	2571,495	31,415	955,0335	7,0871	520	67,8	47,0926	15,5173	0	2	9	43,7	56,7	115132	78,8332	47,0522	52,1633	85	68	1995
1870000	2571,995	31,415	955,0334	7,1158	520,8981	68,5982	47,0927	15,5175	0	2	9	43,7	55,4029	115132,9978	78,4409	46,6608	52,1626	85	68	1993,5033
1870500	2572,495	31,415	955,0334	7,087	520,9	68,6	47,0927	15,5175	0	2	9	43,7	55,4	115133	77,6558	46,2679	51,7705	85	68	1989,501
1871000	2572,995	31,415	954,7935	7,1158	521,8998	68,6	47,0928	15,5177	0	2	9	43,7	55,4	115133,9998	76,8714	46,2678	50,9862	85	68	1987,5005
1871500	2573,495	31,415	955,0334	7,1158	521,9	68,7	47,0928	15,5177	0	2	9	43,7	54,8001	115134	76,4791	45,8758	50,986	85	68	1984,0009
1872000	2573,995	31,415	954,7935	7,087	522,8998	68,7	47,0929	15,5179	0	2	9	43,7	54,8	115134,9998	74,9106	45,8757	49,8097	85	68	1975,5021
1872500	2574,495	31,439	954,7935	7,1446	522,9	68,5	47,0929	15,5179	0	2	9	43,7	55,3999	115135	75,3023	45,8757	50,2015	85	68	1977,9994
1873000	2574,995	31,415	954,7935	7,1158	523,7998	68,2001	47,093	15,5181	0	2	9	43,7	56,8996	115135,9998	72,9498	45,0917	47,849	85	68	1983,4987
1873500	2575,495	31,415	954,7935	7,1158	523,8	68,2	47,093	15,5181	0	2	9	43,7	56,9	115136	69,8124	43,9155	46,28	85	68	1977,5015
1874000	2575,995	31,415	954,5535	7,1158	524,6998	68,2	47,0931	15,5183	0	2	9	43,7	57,7998	115136,9998	69,4195	43,9152	46,2796	85	67,0002	1976,5002
1874500	2576,495	31,439	954,7934	7,087	524,7	68,2	47,0931	15,5183	0	2	9	43,7	57,8	115137	69,8115	43,9152	46,2796	85	67	1972,0011
1875000	2576,995	31,415	954,5535	7,0295	525,5998	68,1	47,0932	15,5185	0	2	9	43,7	57,3001	115137,9998	68,6353	43,1312	46,6717	85	67	1961,0027
1875500	2577,495	31,415	954,3135	7,0006	525,6	68,1	47,0932	15,5185	0	2	9	43,7	57,3	115138	63,9297	41,955	42,3587	85	67	1961
1876000	2577,995	31,415	954,3134	7,0294	526,4998	68,1	47,0933	15,5187	0	2	9	43,7	57,3	115138,9998	64,3207	41,9547	42,7497	85	67	1954,5016
1876500	2578,495	31,439	954,7933	7,0006	526,5	68	47,0933	15,5187	0	2	9	43,7	56,8001	115139	64,7129	41,9547	43,1419	85	67	1942,5029
1877000	2578,995	31,391	954,5535	7,0582	527,3998	68	47,0934	15,5189	0	2	9	43,7	56,8	115139,9998	64,3209	41,9547	43,142	85	66,0002	1937,5012
1877500	2579,495	31,415	954,3135	6,9719	527,4	67,2002	47,0934	15,5189	0	2	9	43,7	56,1002	115140	65,105	41,9547	43,5341	85	66	1917,5049
1878000	2579,995	31,3911	954,5529	7,0006	528,3978	67,2	47,0935	15,5191	0	2	9	43,7	56,1	115140,9978	74,8887	45,8671	52,535	85	65,0022	1906,0252
1878500	2580,495	31,439	954,5534	7,0294	528,4	66,5002	47,0935	15,5191	0	2	9	43,7	56	115141	78,8312	45,8757	52,5548	85	65	1895,5026
1879000	2580,995	31,463	954,0735	7,0294	529,5997	65,4003	47,0936	15,5193	0	2	9	43,7	55,5001	115141,9998	69,8138	43,1317	47,0653	85	64,0002	1870,5061
1879500	2581,495	31,439	953,8335	7,0294	529,6	65,4	47,0936	15,5193	0	2	9	43,7	55,5	115142	71,38	43,131	48,2403	85	63,0002	1851,5046
1880000	2581,995	31,439	953,5935	7,0006	530,9997	64,2003	47,0937	15,5195	0	2	9	43,7	55,5	115142,9998	15,7016	35,2909	12,167	85	62,0002	1766,0209
1880500	2582,495	31,439	953,3535	7,0294	531	64,2	47,0937	15,5195	0	2	9	43,7	55,5	115143	54,1142	28,6249	52,1528	85	61,0002	1411,0867
1881000	2582,995	31,439	954,0733	7,0294	532,4996	64,2	47,0938	15,5197	0	2	9	43,7	55,5	115143,9998	19,6184	27,8393	12,5601	85	58,0007	1905,3793
1881500	2583,495	31,439	953,3536	7,0294	532,5	62,3005	47,0938	15,5197	0	2	9	43,7	55,1001	115144	34,9021	32,5432	29,0188	85	56,0005	1998,9772
1882000	2583,995	31,415	953,5933	7,0582	533,8997	58,6009	47,0939	15,5199	0	2	9	43,7	52,4007	115144,9998	86,6636	51,3605	56,4701	85	56	1984,0037
1882500	2584,495	31,463	953,5934	7,0294	533,9	58,6	47,0939	15,5199	0	2	9	43,7	52,4	115145	101,1841	51,3651	64,3189	85	56	1977,5016
1883000	2584,995	31,4391	953,5934	7,0582	535,1972	56,4048	47,094	15,52	0	2	8,0022	43,7	47,2114	115145,9978	100,4049	51,7563	63,5381	85	56	1987,4781
1883500	2585,495	31,487	953,3535	6,9143	535,2	56,4	47,094	15,52	0	2	8	43,7	47,2	115146	101,5795	52,1492	63,9285	85	56	1985,5005
1884000	2585,995	31,487	953,1135	6,9142	536,5996	56,8999	47,0941	15,5202	0	2	7,0002	43,7	41,1015	115146,9998	101,1877	52,1493	63,9286	85	56	1983,0006
1884500	2586,495	31,511	952,8734	6,9142	536,6	56,9	47,0941	15,5202	0	2	7	43,7	41,1	115147	105,1086	54,1093	66,2812	85	56	1979,001
1885000	2586,995	31,487	952,6334	6,8854	537,9997	55,6003	47,0942	15,5203	0	2	7,9998	43,7	32,6021	115147,9998	107,0701	55,2858	68,2423	85	56	1972,0017
1885500	2587,495	31,487	953,1133	6,8854	538	55,6	47,0942	15,5203	0	2	8	43,7	32,6	115148	111,3838	55,2861	70,2033	85	56	1964,002
1886000	2587,995	31,487	952,6335	6,9142	539,4996	55,8999	47,0943	15,5204	0	2	8	43,7	25,0019	115148,9998	98,8375	49,406	60,7933	85	55,0002	1954,5023
1886500	2588,495	31,487	952,3934	6,9142	539,5	55,9	47,0943	15,5204	0	2	8	43,7	25	115149	68,6424	41,5645	47,8516	85	55	1930,5059
1887000	2588,995	31,487	952,6333	6,9142	541,1996	55,4001	47,0944	15,5205	0	2	8	43,7	19,3014	115149,9998	66,6745	41,1706	41,5747	85	53,0005	1882,5117
1887500	2589,495	31,4631	952,6329	6,9143	541,204	55,3967	47,0944	15,5205	0	2	8	43,7	19,2956	115150,0022	88,669	45,8912	54,1511	85	52	1855,9627
1888000	2589,995	31,487	952,3934	6,943	542,9996	53,9004	47,0946	15,5205	0	2	8	43,7	17,3005	115150,9998	103,1451	52,9318	66,6709	85	52	1839,0041
1888500	2590,495	31,511	952,1535	6,9142	543	53,9	47,0946	15,5205	0	2	8	43,7	17,3	115151	110,2065	53,7175	70,2029	85	52	1833,5013
1889000	2590,995	31,511	951,9134	6,8854	544,6996	52,6003	47,0947	15,5206	0	2	8	43,7	21,6989	115151,9998	110,2082	53,7177	69,8117	85	52	1826,0018
1889500	2591,495	31,511	951,9134	6,9142	544,7	52,6	47,0947	15,5206	0	2	8	43,7	21,7	115152	119,6187	58,8138	77,2616	85,9998	52	1833,998
1890000	2591,995	31,487	951,9134	6,943	546,2996	52,3001	47,0948	15,5207	0	2	8	43,7	30,6978	115152,9998	133,3447	58,815	84,3213	86	52	1846,4969
1890500	2592,495	31,535	951,6734	6,8854	546,3	52,3	47,0948	15,5207	0	2	8	43,7	30,7	115153	124,7217	58,031	80,0098	86	52,9998	1869,4944
1891000	2592,995	31,511	951,6734	6,9142	547,7996	52,5999	47,0949	15,5208	0	2	8,9998	43,7	40,1977	115153,9998	123,1512	57,6388	78,0483	86	53,9998	1901,4922
1891500	2593,495	31,511	951,6734	6,9142	547,8	52,6	47,0949	15,5208	0	2	9	43,7	40,2	115154	115,3087	56,8547	74,5189	86	54,9998	1936,9913
1892000	2593,995	31,487	951,1934	6,9142	548,8998	54,1996	47,095	15,5209	0	2	9	43,7	46,2985	115154,9998	106,6805	54,8945	67,068	86	55,9998	1978,9897
1892500	2594,495	31,535	951,4333	6,8854	548,9	54,2	47,095	15,5209	0	2	9	43,7	46,3	115155	98,8363	50,1899	61,9688	86	56,9998	1998,9951
1893000	2594,995	31,559	951,4334	6,8854	549,8998	55,8996	47,0951	15,5211	0	2	9	43,7	47,6997	115155,9998	97,266	50,1888	61,1834	86	57	2007,9978
1893500	2595,495	31,559	951,1934	6,8854	549,9	55,9	47,0951	15,5211	0	2	9	43,7	47,7	115156	97,6577	50,1888	60,7911	86	57	2003,0012
